f1,35000
f2,34970
f3,34839
f4,34733
f5,34369
f6,34328
f7,34237
f8,34229
f9,34225
f10,34197
f11,34154
f12,34002
f13,33988
f14,33977
f15,33958
f16,33934
f17,33891
f18,33839
f19,33471
f20,33218
f21,33149
f22,32979
f23,32940
f24,32936
f25,32912
f26,32902
f27,32900
f28,32885
f29,32802
f30,32802
f31,32802
f32,32708
f33,32637
f34,32415
f35,32403
f36,32200
f37,32110
f38,32068
f39,32067
f40,32058
f41,31950
f42,31946
f43,31923
f44,31919
f45,31690
f46,31624
f47,31562
f48,31482
f49,31475
f50,31450
f51,31432
f52,31405
f53,31363
f54,31187
f55,31107
f56,31088
f57,30940
f58,30873
f59,30866
f60,30750
f61,30538
f62,30527
f63,30497
f64,30370
f65,30347
f66,30290
f67,30156
f68,30140
f69,30118
f70,30051
f71,29845
f72,29750
f73,29654
f74,29646
f75,29552
f76,29512
f77,29415
f78,29403
f79,29382
f80,29300
f81,29271
f82,29151
f83,29131
f84,28998
f85,28951
f86,28937
f87,28867
f88,28821
f89,28820
f90,28724
f91,28696
f92,28489
f93,28380
f94,28267
f95,28252
f96,28225
f97,28223
f98,28105
f99,28104
f100,28044
f101,27900
f102,27864
f103,27699
f104,27668
f105,27661
f106,27593
f107,27589
f108,27570
f109,27497
f110,27416
f111,27322
f112,27287
f113,27271
f114,27221
f115,26975
f116,26881
f117,26813
f118,26692
f119,26591
f120,26520
f121,26432
f122,26337
f123,26290
f124,26289
f125,26219
f126,25966
f127,25822
f128,25563
f129,25546
f130,25461
f131,25442
f132,25361
f133,25356
f134,25281
f135,25259
f136,25122
f137,25078
f138,25024
f139,24793
f140,24790
f141,24789
f142,24721
f143,24714
f144,24424
f145,24413
f146,24341
f147,24325
f148,24234
f149,24198
f150,24149
f151,24092
f152,23920
f153,23907
f154,23864
f155,23811
f156,23799
f157,23781
f158,23671
f159,23662
f160,23493
f161,23299
f162,23206
f163,23162
f164,23139
f165,23119
f166,23013
f167,22984
f168,22983
f169,22872
f170,22846
f171,22771
f172,22533
f173,22467
f174,22246
f175,22237
f176,22217
f177,22166
f178,22143
f179,22140
f180,22095
f181,22045
f182,21930
f183,21774
f184,21753
f185,21744
f186,21500
f187,21369
f188,21289
f189,20986
f190,20971
f191,20920
f192,20899
f193,20897
f194,20892
f195,20788
f196,20774
f197,20738
f198,20368
f199,20299
f200,20139
