f1,209
f2,209
f3,208
f4,207
f5,207
f6,206
f7,206
f8,206
f9,206
f10,205
f11,205
f12,205
f13,205
f14,205
f15,205
f16,205
f17,204
f18,204
f19,203
f20,203
f21,202
f22,202
f23,202
f24,202
f25,201
f26,200
f27,200
f28,200
f29,200
f30,199
f31,199
f32,199
f33,198
f34,198
f35,198
f36,198
f37,198
f38,198
f39,197
f40,197
f41,196
f42,196
f43,195
f44,195
f45,194
f46,194
f47,194
f48,194
f49,194
f50,193
f51,193
f52,192
f53,192
f54,192
f55,191
f56,191
f57,190
f58,190
f59,190
f60,190
f61,189
f62,189
f63,189
f64,189
f65,188
f66,188
f67,188
f68,187
f69,187
f70,186
f71,186
f72,186
f73,185
f74,185
f75,184
f76,184
f77,183
f78,183
f79,183
f80,182
f81,182
f82,181
f83,181
f84,179
f85,179
f86,179
f87,179
f88,178
f89,177
f90,177
f91,176
f92,176
f93,176
f94,174
f95,173
f96,173
f97,172
f98,172
f99,172
f100,172
f101,171
f102,171
f103,171
f104,171
f105,171
f106,170
f107,170
f108,169
f109,169
f110,169
f111,169
f112,169
f113,169
f114,168
f115,168
f116,168
f117,168
f118,167
f119,167
f120,167
f121,166
f122,166
f123,165
f124,165
f125,164
f126,164
f127,164
f128,162
f129,161
f130,161
f131,161
f132,160
f133,160
f134,160
f135,159
f136,159
f137,159
f138,159
f139,158
f140,158
f141,158
f142,157
f143,157
f144,157
f145,156
f146,156
f147,155
f148,154
f149,154
f150,153
f151,153
f152,153
f153,152
f154,152
f155,152
f156,150
f157,149
f158,149
f159,148
f160,147
f161,147
f162,147
f163,147
f164,144
f165,144
f166,144
f167,144
f168,142
f169,142
f170,141
f171,141
f172,141
f173,140
f174,140
f175,139
f176,139
f177,139
f178,138
f179,138
f180,138
f181,138
f182,138
f183,137
f184,136
f185,136
f186,135
f187,135
f188,134
f189,133
f190,132
f191,131
f192,131
f193,131
f194,130
f195,129
f196,129
f197,129
f198,128
f199,128
f200,127
f201,127
f202,126
f203,125
f204,124
f205,124
f206,124
f207,123
f208,123
f209,123
f210,123
f211,122
f212,122
f213,122
f214,122
f215,121
f216,120
f217,120
f218,120
f219,120
f220,118
f221,118
f222,118
f223,117
f224,117
f225,117
f226,116
f227,115
f228,115
f229,115
f230,115
f231,114
f232,112
f233,112
f234,112
f235,112
f236,111
f237,111
f238,111
f239,110
f240,110
f241,110
f242,110
f243,109
f244,109
f245,109
f246,108
f247,107
f248,106
f249,106
f250,106
f251,105
f252,105
f253,105
f254,104
f255,104
f256,104
f257,103
f258,103
f259,102
f260,102
f261,102
f262,102
f263,101
f264,101
f265,101
f266,101
f267,100
f268,100
f269,100
f270,99
f271,99
f272,98
f273,97
f274,97
f275,96
f276,96
f277,96
f278,96
f279,96
f280,95
f281,95
f282,95
f283,94
f284,94
f285,94
f286,93
f287,93
f288,92
f289,92
f290,92
f291,91
f292,91
f293,91
f294,91
f295,91
f296,90
f297,90
f298,90
f299,89
f300,88
f301,88
f302,87
f303,87
f304,87
f305,85
f306,84
f307,83
f308,83
f309,82
f310,82
f311,81
f312,81
f313,81
f314,81
f315,81
f316,81
f317,80
f318,80
f319,79
f320,79
f321,79
f322,78
f323,78
f324,78
f325,77
f326,77
f327,77
f328,77
f329,77
f330,76
f331,76
f332,75
f333,75
f334,74
f335,74
f336,72
f337,71
f338,71
f339,70
f340,70
f341,70
f342,70
f343,69
f344,69
f345,69
f346,69
f347,69
f348,68
f349,68
f350,67
f351,67
f352,67
f353,67
f354,66
f355,66
f356,66
f357,66
f358,66
f359,65
f360,65
f361,64
f362,64
f363,64
f364,64
f365,64
f366,63
f367,63
f368,63
f369,62
f370,62
f371,62
f372,61
f373,61
f374,60
f375,60
f376,59
f377,59
f378,58
f379,57
f380,56
f381,56
f382,56
f383,56
f384,55
f385,55
f386,55
f387,54
f388,54
f389,53
f390,53
f391,53
f392,53
f393,52
f394,52
f395,52
f396,49
f397,48
f398,48
f399,47
f400,46
f401,45
f402,44
f403,43
f404,42
f405,42
f406,41
f407,40
f408,40
f409,40
f410,40
f411,40
f412,40
f413,39
f414,39
f415,39
f416,38
f417,37
f418,37
f419,36
f420,36
f421,36
f422,35
f423,34
f424,33
f425,33
f426,33
f427,33
f428,32
f429,32
f430,32
f431,32
f432,32
f433,32
f434,32
f435,32
f436,31
f437,31
f438,31
f439,30
f440,30
f441,30
f442,29
f443,29
f444,29
f445,28
f446,28
f447,28
f448,27
f449,27
f450,27
f451,27
f452,27
f453,26
f454,26
f455,26
f456,26
f457,26
f458,26
f459,26
f460,26
f461,25
f462,25
f463,24
f464,24
f465,24
f466,24
f467,24
f468,24
f469,23
f470,23
f471,23
f472,22
f473,22
f474,21
f475,21
f476,21
f477,21
f478,20
f479,20
f480,19
f481,19
f482,19
f483,19
f484,18
f485,18
f486,18
f487,18
f488,18
f489,17
f490,17
f491,17
f492,16
f493,16
f494,16
f495,16
f496,16
f497,15
f498,14
f499,13
f500,13
