f1,34991
f2,34949
f3,34847
f4,34577
f5,34461
f6,34343
f7,34318
f8,34316
f9,34302
f10,34290
f11,34282
f12,34279
f13,34046
f14,33944
f15,33814
f16,33813
f17,33753
f18,33653
f19,33620
f20,33584
f21,33554
f22,33544
f23,33426
f24,33414
f25,33376
f26,33273
f27,33270
f28,33170
f29,33034
f30,33007
f31,32957
f32,32897
f33,32784
f34,32773
f35,32528
f36,32499
f37,32423
f38,32400
f39,32356
f40,32302
f41,32090
f42,31863
f43,31850
f44,31841
f45,31840
f46,31775
f47,31773
f48,31655
f49,31613
f50,31608
f51,31587
f52,31535
f53,31378
f54,31197
f55,31194
f56,31179
f57,30992
f58,30899
f59,30780
f60,30742
f61,30685
f62,30645
f63,30641
f64,30610
f65,30498
f66,30336
f67,30327
f68,30271
f69,30105
f70,29975
f71,29957
f72,29924
f73,29870
f74,29815
f75,29777
f76,29754
f77,29658
f78,29648
f79,29553
f80,29481
f81,29416
f82,29415
f83,29410
f84,29408
f85,29361
f86,29316
f87,29002
f88,28987
f89,28947
f90,28897
f91,28801
f92,28636
f93,28538
f94,28507
f95,28435
f96,28360
f97,28330
f98,28063
f99,28007
f100,27983
f101,27937
f102,27879
f103,27760
f104,27715
f105,27517
f106,27230
f107,27146
f108,27072
f109,27028
f110,26985
f111,26894
f112,26840
f113,26799
f114,26797
f115,26717
f116,26582
f117,26511
f118,26472
f119,26469
f120,26386
f121,26301
f122,26117
f123,26110
f124,26031
f125,26030
f126,25705
f127,25532
f128,25524
f129,25499
f130,25441
f131,25421
f132,25356
f133,25310
f134,25227
f135,25118
f136,25073
f137,24989
f138,24955
f139,24844
f140,24792
f141,24625
f142,24562
f143,24526
f144,24451
f145,24299
f146,24290
f147,23927
f148,23885
f149,23873
f150,23850
f151,23795
f152,23583
f153,23473
f154,23438
f155,23408
f156,23354
f157,23328
f158,23260
f159,23145
f160,23128
f161,22994
f162,22744
f163,22687
f164,22596
f165,22581
f166,22516
f167,22467
f168,22412
f169,22337
f170,22253
f171,22226
f172,22206
f173,22177
f174,22036
f175,21997
f176,21933
f177,21807
f178,21749
f179,21669
f180,21656
f181,21585
f182,21525
f183,21506
f184,21437
f185,21415
f186,21316
f187,21222
f188,21214
f189,21098
f190,20944
f191,20819
f192,20718
f193,20709
f194,20488
f195,20458
f196,20422
f197,20324
f198,20233
f199,20137
f200,20008
