f1,34978
f2,34849
f3,34703
f4,34608
f5,34598
f6,34524
f7,34356
f8,34308
f9,34069
f10,34049
f11,33895
f12,33842
f13,33806
f14,33738
f15,33716
f16,33590
f17,33546
f18,33507
f19,33468
f20,33465
f21,33383
f22,33190
f23,33075
f24,32976
f25,32897
f26,32762
f27,32696
f28,32638
f29,32553
f30,32398
f31,32230
f32,32176
f33,31967
f34,31954
f35,31903
f36,31782
f37,31724
f38,31686
f39,31597
f40,31561
f41,31532
f42,31499
f43,31346
f44,30943
f45,30915
f46,30869
f47,30766
f48,30683
f49,30678
f50,30644
f51,30559
f52,30448
f53,30315
f54,30238
f55,30125
f56,29974
f57,29947
f58,29890
f59,29886
f60,29858
f61,29856
f62,29783
f63,29697
f64,29438
f65,29427
f66,29301
f67,29174
f68,29173
f69,29123
f70,29117
f71,29116
f72,29095
f73,29094
f74,29063
f75,29041
f76,29038
f77,28977
f78,28946
f79,28921
f80,28910
f81,28842
f82,28703
f83,28360
f84,28350
f85,28305
f86,28302
f87,28225
f88,28160
f89,28094
f90,28040
f91,28020
f92,27901
f93,27775
f94,27765
f95,27688
f96,27439
f97,27425
f98,27394
f99,27365
f100,27349
f101,27284
f102,27180
f103,26935
f104,26881
f105,26867
f106,26795
f107,26703
f108,26651
f109,26550
f110,26432
f111,26375
f112,26368
f113,26244
f114,26204
f115,26192
f116,26181
f117,26158
f118,26133
f119,26067
f120,25945
f121,25906
f122,25759
f123,25698
f124,25688
f125,25652
f126,25615
f127,25530
f128,25528
f129,25366
f130,25324
f131,25273
f132,25142
f133,24852
f134,24846
f135,24658
f136,24592
f137,24564
f138,24463
f139,24457
f140,24374
f141,24359
f142,24332
f143,23987
f144,23956
f145,23952
f146,23932
f147,23895
f148,23837
f149,23795
f150,23774
f151,23663
f152,23621
f153,23502
f154,23453
f155,23430
f156,23366
f157,23178
f158,23090
f159,22991
f160,22942
f161,22743
f162,22442
f163,22432
f164,22415
f165,22338
f166,22134
f167,22081
f168,22014
f169,21950
f170,21948
f171,21796
f172,21784
f173,21727
f174,21722
f175,21557
f176,21498
f177,21480
f178,21315
f179,21193
f180,21127
f181,21060
f182,20997
f183,20837
f184,20813
f185,20693
f186,20693
f187,20686
f188,20677
f189,20676
f190,20664
f191,20663
f192,20634
f193,20616
f194,20570
f195,20566
f196,20496
f197,20441
f198,20307
f199,20226
f200,20114
