f1,34746
f2,34740
f3,34738
f4,34679
f5,34566
f6,34566
f7,34437
f8,34404
f9,34037
f10,33786
f11,33749
f12,33609
f13,33606
f14,33587
f15,33508
f16,33490
f17,33363
f18,33346
f19,33279
f20,33269
f21,33211
f22,33145
f23,33032
f24,33000
f25,32818
f26,32811
f27,32703
f28,32481
f29,32478
f30,32414
f31,32307
f32,32032
f33,32009
f34,31971
f35,31940
f36,31937
f37,31851
f38,31751
f39,31678
f40,31598
f41,31575
f42,31503
f43,31491
f44,31462
f45,31449
f46,31414
f47,31299
f48,31232
f49,31037
f50,31025
f51,30940
f52,30934
f53,30865
f54,30720
f55,30704
f56,30677
f57,30499
f58,30394
f59,30265
f60,30264
f61,30249
f62,30188
f63,29896
f64,29750
f65,29750
f66,29623
f67,29553
f68,29435
f69,29404
f70,29376
f71,29288
f72,29280
f73,29216
f74,29162
f75,29068
f76,29036
f77,29022
f78,28885
f79,28758
f80,28746
f81,28566
f82,28462
f83,28308
f84,28077
f85,27961
f86,27896
f87,27800
f88,27680
f89,27509
f90,27509
f91,27504
f92,27482
f93,27474
f94,27402
f95,27327
f96,27302
f97,27299
f98,27237
f99,27205
f100,27169
f101,27019
f102,27008
f103,26993
f104,26946
f105,26737
f106,26667
f107,26663
f108,26635
f109,26506
f110,26375
f111,26310
f112,26229
f113,26132
f114,26075
f115,26036
f116,26011
f117,25993
f118,25726
f119,25604
f120,25579
f121,25501
f122,25466
f123,25454
f124,25349
f125,25296
f126,25225
f127,25143
f128,25050
f129,25028
f130,24838
f131,24796
f132,24724
f133,24688
f134,24585
f135,24518
f136,24458
f137,24451
f138,24312
f139,24256
f140,24239
f141,24212
f142,24175
f143,23857
f144,23791
f145,23680
f146,23452
f147,23406
f148,23405
f149,23369
f150,23367
f151,23346
f152,23336
f153,23290
f154,23174
f155,23096
f156,23070
f157,23057
f158,22950
f159,22917
f160,22896
f161,22893
f162,22823
f163,22781
f164,22678
f165,22352
f166,22351
f167,22308
f168,22268
f169,22220
f170,22217
f171,22195
f172,22097
f173,22063
f174,22036
f175,21965
f176,21856
f177,21751
f178,21615
f179,21613
f180,21585
f181,21415
f182,21346
f183,21328
f184,21310
f185,21299
f186,21269
f187,21267
f188,21117
f189,20919
f190,20903
f191,20847
f192,20778
f193,20773
f194,20740
f195,20664
f196,20633
f197,20600
f198,20530
f199,20423
f200,20033
