f1,209
f2,209
f3,208
f4,208
f5,207
f6,206
f7,206
f8,205
f9,205
f10,205
f11,204
f12,203
f13,201
f14,201
f15,201
f16,201
f17,201
f18,201
f19,200
f20,200
f21,200
f22,200
f23,200
f24,200
f25,199
f26,199
f27,198
f28,198
f29,197
f30,197
f31,196
f32,196
f33,195
f34,195
f35,194
f36,193
f37,193
f38,193
f39,191
f40,191
f41,191
f42,191
f43,190
f44,190
f45,190
f46,190
f47,190
f48,189
f49,189
f50,188
f51,188
f52,187
f53,187
f54,186
f55,186
f56,186
f57,185
f58,184
f59,184
f60,184
f61,183
f62,183
f63,182
f64,182
f65,180
f66,180
f67,180
f68,179
f69,179
f70,179
f71,179
f72,178
f73,178
f74,177
f75,177
f76,176
f77,176
f78,175
f79,175
f80,175
f81,174
f82,174
f83,173
f84,173
f85,173
f86,172
f87,172
f88,172
f89,172
f90,171
f91,170
f92,170
f93,168
f94,168
f95,168
f96,168
f97,167
f98,167
f99,166
f100,166
f101,166
f102,165
f103,165
f104,164
f105,164
f106,164
f107,163
f108,163
f109,163
f110,163
f111,162
f112,161
f113,161
f114,161
f115,160
f116,160
f117,160
f118,159
f119,159
f120,159
f121,158
f122,157
f123,157
f124,156
f125,156
f126,156
f127,156
f128,155
f129,154
f130,153
f131,153
f132,153
f133,153
f134,152
f135,152
f136,151
f137,149
f138,149
f139,149
f140,149
f141,149
f142,149
f143,149
f144,148
f145,148
f146,147
f147,147
f148,147
f149,146
f150,145
f151,145
f152,145
f153,144
f154,143
f155,143
f156,143
f157,143
f158,143
f159,143
f160,143
f161,142
f162,142
f163,141
f164,140
f165,140
f166,139
f167,139
f168,139
f169,139
f170,139
f171,139
f172,138
f173,138
f174,138
f175,138
f176,137
f177,136
f178,135
f179,135
f180,135
f181,135
f182,134
f183,134
f184,134
f185,132
f186,132
f187,132
f188,132
f189,131
f190,131
f191,131
f192,130
f193,130
f194,130
f195,130
f196,129
f197,129
f198,129
f199,128
f200,128
f201,128
f202,128
f203,128
f204,127
f205,127
f206,127
f207,127
f208,126
f209,125
f210,125
f211,125
f212,124
f213,123
f214,123
f215,123
f216,123
f217,123
f218,123
f219,123
f220,122
f221,121
f222,120
f223,120
f224,120
f225,120
f226,120
f227,119
f228,119
f229,119
f230,119
f231,119
f232,118
f233,118
f234,118
f235,117
f236,117
f237,117
f238,116
f239,116
f240,116
f241,116
f242,116
f243,116
f244,115
f245,115
f246,115
f247,115
f248,115
f249,115
f250,115
f251,114
f252,114
f253,114
f254,113
f255,113
f256,113
f257,113
f258,112
f259,111
f260,111
f261,110
f262,109
f263,109
f264,108
f265,108
f266,108
f267,108
f268,108
f269,107
f270,107
f271,107
f272,107
f273,106
f274,104
f275,104
f276,103
f277,103
f278,102
f279,102
f280,102
f281,102
f282,101
f283,101
f284,100
f285,100
f286,100
f287,100
f288,100
f289,99
f290,99
f291,98
f292,98
f293,97
f294,96
f295,96
f296,96
f297,96
f298,95
f299,95
f300,95
f301,95
f302,93
f303,92
f304,92
f305,91
f306,90
f307,89
f308,89
f309,89
f310,89
f311,88
f312,87
f313,87
f314,85
f315,85
f316,84
f317,84
f318,84
f319,83
f320,83
f321,82
f322,82
f323,82
f324,81
f325,81
f326,81
f327,80
f328,79
f329,79
f330,78
f331,77
f332,77
f333,77
f334,76
f335,76
f336,75
f337,74
f338,74
f339,74
f340,73
f341,73
f342,71
f343,71
f344,70
f345,69
f346,69
f347,69
f348,69
f349,69
f350,68
f351,68
f352,68
f353,67
f354,67
f355,66
f356,66
f357,66
f358,65
f359,64
f360,64
f361,64
f362,63
f363,63
f364,63
f365,63
f366,61
f367,60
f368,60
f369,59
f370,59
f371,58
f372,58
f373,57
f374,57
f375,56
f376,56
f377,55
f378,55
f379,55
f380,54
f381,54
f382,54
f383,54
f384,54
f385,54
f386,54
f387,54
f388,53
f389,52
f390,52
f391,52
f392,52
f393,52
f394,51
f395,50
f396,50
f397,49
f398,49
f399,48
f400,47
f401,47
f402,47
f403,47
f404,47
f405,46
f406,46
f407,46
f408,45
f409,45
f410,45
f411,43
f412,43
f413,43
f414,43
f415,42
f416,41
f417,41
f418,40
f419,40
f420,39
f421,39
f422,38
f423,38
f424,37
f425,37
f426,37
f427,37
f428,37
f429,36
f430,36
f431,36
f432,35
f433,35
f434,35
f435,34
f436,34
f437,34
f438,34
f439,34
f440,33
f441,33
f442,33
f443,32
f444,32
f445,32
f446,31
f447,31
f448,31
f449,30
f450,30
f451,29
f452,29
f453,28
f454,28
f455,28
f456,28
f457,27
f458,27
f459,27
f460,27
f461,27
f462,26
f463,25
f464,25
f465,25
f466,25
f467,25
f468,24
f469,23
f470,23
f471,23
f472,23
f473,23
f474,22
f475,22
f476,21
f477,21
f478,21
f479,21
f480,21
f481,20
f482,20
f483,19
f484,19
f485,18
f486,18
f487,18
f488,18
f489,17
f490,17
f491,17
f492,17
f493,16
f494,16
f495,16
f496,15
f497,14
f498,14
f499,13
f500,13
